transactions_id,status,mode,Sale_Date,customer_id,gender,age,category,product,region,quantiy,price_per_unit,cogs,total_sale
133,Pending,Credit Card,23-06-2022,70,Male,20.0,Electronics,Speaker,west,3.0,300.0,87.0,900.0
1133,Failed,Bank Transfer,05-03-2022,58,Male,20.0,Electronics,Headphone,east,3.0,300.0,159.0,900.0
16,Success,PayPal,25-06-2022,82,Male,19.0,Clothing,Sweater,west,3.0,500.0,180.0,1500.0
42,Pending,Credit Card,08-12-2022,63,Male,22.0,Clothing,Sweater,west,3.0,300.0,147.0,900.0
292,Failed,Bank Transfer,10-10-2022,111,Male,20.0,Beauty,Face Serum,west,4.0,300.0,141.0,1200.0
416,Success,PayPal,21-08-2022,55,Male,53.0,Electronics,Speaker,west,4.0,500.0,245.0,2000.0
584,Pending,Credit Card,31-12-2022,106,Female,27.0,Beauty,Lip Balm,west,4.0,50.0,16.5,200.0
861,Failed,Bank Transfer,30-09-2022,22,Female,41.0,Clothing,Shirt,north,3.0,30.0,9.6,90.0
1016,Success,PayPal,12-12-2022,52,Male,19.0,Clothing,Pant,South,3.0,500.0,200.0,1500.0
1042,Pending,Credit Card,11-02-2022,7,Male,22.0,Clothing,Shirt,east,3.0,300.0,150.0,900.0
1292,Failed,Bank Transfer,15-05-2022,88,Male,20.0,Beauty,Moisturizer,South,4.0,300.0,90.0,1200.0
1416,Success,PayPal,29-12-2022,111,Male,53.0,Electronics,Light,South,4.0,500.0,125.0,2000.0
1584,Pending,Credit Card,03-09-2022,62,Female,27.0,Beauty,Moisturizer,west,4.0,50.0,16.5,200.0
1861,Failed,Bank Transfer,04-07-2022,145,Female,41.0,Clothing,Sweater,east,3.0,30.0,10.2,90.0
256,Success,PayPal,09-01-2022,3,Male,23.0,Clothing,Pant,east,2.0,500.0,270.0,1000.0
1256,Pending,Credit Card,05-11-2022,29,Male,23.0,Clothing,Sweater,north,2.0,500.0,190.0,1000.0
44,Failed,Bank Transfer,03-03-2022,93,Female,22.0,Clothing,Sweater,South,1.0,25.0,11.75,25.0
257,Success,PayPal,10-12-2022,130,Male,19.0,Beauty,Face Wash,east,4.0,500.0,165.0,2000.0
1044,Pending,Credit Card,20-02-2022,70,Female,22.0,Clothing,Pant,east,1.0,25.0,7.5,25.0
1257,Failed,Bank Transfer,10-05-2022,29,Male,19.0,Beauty,Face Wash,east,4.0,500.0,255.0,2000.0
268,Success,PayPal,14-04-2022,93,Female,28.0,Electronics,Light,north,1.0,30.0,8.7,30.0
287,Pending,Credit Card,26-08-2022,88,Male,54.0,Clothing,Sweater,north,4.0,25.0,10.0,100.0
966,Failed,Bank Transfer,07-11-2022,119,Male,60.0,Electronics,Headphone,South,2.0,500.0,190.0,1000.0
1268,Success,PayPal,09-06-2022,15,Female,28.0,Electronics,Headphone,north,1.0,30.0,14.1,30.0
1287,Pending,Credit Card,13-09-2022,120,Male,54.0,Clothing,Shirt,South,4.0,25.0,7.0,100.0
1966,Failed,Bank Transfer,20-07-2022,74,Male,60.0,Electronics,Headphone,west,2.0,500.0,200.0,1000.0
70,Success,PayPal,27-12-2022,147,Female,43.0,Clothing,Sweater,north,1.0,300.0,84.0,300.0
371,Pending,Credit Card,18-12-2022,32,Female,20.0,Beauty,Lip Balm,west,1.0,25.0,13.0,25.0
900,Failed,Bank Transfer,10-11-2022,130,Male,21.0,Clothing,Shirt,South,2.0,30.0,15.6,60.0
1070,Success,PayPal,14-07-2022,102,Female,43.0,Clothing,Pant,South,1.0,300.0,120.0,300.0
1371,Pending,Credit Card,06-05-2022,41,Female,20.0,Beauty,Lip Balm,east,1.0,25.0,13.5,25.0
1900,Failed,Bank Transfer,21-01-2022,65,Male,21.0,Clothing,Jacket,South,2.0,30.0,10.8,60.0
8,Success,PayPal,27-12-2022,148,Male,30.0,Electronics,Speaker,South,4.0,25.0,11.0,100.0
41,Pending,Credit Card,11-10-2022,88,Male,34.0,Clothing,Shirt,South,2.0,25.0,13.25,50.0
454,Failed,Bank Transfer,12-03-2022,13,Female,46.0,Beauty,Face Wash,north,1.0,25.0,13.0,25.0
780,Success,PayPal,06-07-2022,107,Male,52.0,Electronics,Fan,north,2.0,25.0,13.25,50.0
920,Pending,Credit Card,20-08-2022,99,Female,28.0,Beauty,Face Wash,east,3.0,25.0,6.75,75.0
1008,Failed,Bank Transfer,10-01-2022,116,Male,30.0,Electronics,Fan,east,4.0,25.0,13.0,100.0
1041,Success,PayPal,10-05-2022,74,Male,34.0,Clothing,Shirt,South,2.0,25.0,11.0,50.0
1454,Pending,Credit Card,25-06-2022,22,Female,46.0,Beauty,Lip Balm,South,1.0,25.0,6.75,25.0
1780,Failed,Bank Transfer,11-12-2022,32,Male,52.0,Electronics,Headphone,east,2.0,25.0,10.5,50.0
1920,Success,PayPal,24-10-2022,23,Female,28.0,Beauty,Lip Balm,west,3.0,25.0,9.25,75.0
396,Pending,Credit Card,15-12-2022,29,Female,55.0,Beauty,Lip Balm,west,1.0,30.0,10.8,30.0
1396,Failed,Bank Transfer,07-06-2022,9,Female,55.0,Beauty,Face Wash,South,1.0,30.0,8.4,30.0
168,Success,PayPal,29-04-2022,138,Male,53.0,Clothing,Pant,South,1.0,300.0,102.0,300.0
400,Pending,Credit Card,08-03-2022,2,Male,53.0,Clothing,Pant,north,4.0,50.0,24.0,200.0
611,Failed,Bank Transfer,21-07-2022,11,Male,51.0,Beauty,Lip Balm,east,3.0,500.0,180.0,1500.0
800,Success,PayPal,19-09-2022,111,Male,32.0,Clothing,Shirt,west,4.0,300.0,87.0,1200.0
1168,Pending,Credit Card,10-07-2022,68,Male,53.0,Clothing,Shirt,west,1.0,300.0,150.0,300.0
1400,Failed,Bank Transfer,12-09-2022,115,Male,53.0,Clothing,Pant,north,4.0,50.0,20.0,200.0
1611,Success,PayPal,17-11-2022,125,Male,51.0,Beauty,Lip Balm,north,3.0,500.0,180.0,1500.0
1800,Pending,Credit Card,21-08-2022,1,Male,32.0,Clothing,Pant,west,4.0,300.0,111.0,1200.0
272,Failed,Bank Transfer,10-06-2022,112,Female,61.0,Electronics,Fan,north,2.0,50.0,27.5,100.0
473,Success,PayPal,25-09-2022,1,Male,64.0,Beauty,Lip Balm,South,1.0,50.0,14.5,50.0
506,Pending,Credit Card,29-04-2022,9,Male,34.0,Beauty,Moisturizer,east,3.0,500.0,200.0,1500.0
766,Failed,Bank Transfer,04-01-2022,128,Male,38.0,Electronics,Fan,South,3.0,300.0,165.0,900.0
1272,Success,PayPal,14-04-2022,66,Female,61.0,Electronics,Light,South,2.0,50.0,17.0,100.0
1473,Pending,Credit Card,19-03-2022,30,Male,64.0,Beauty,Moisturizer,north,1.0,50.0,13.0,50.0
1506,Failed,Bank Transfer,09-01-2022,52,Male,34.0,Beauty,Face Serum,South,3.0,500.0,245.0,1500.0
1766,Success,PayPal,22-11-2022,6,Male,38.0,Electronics,Light,west,3.0,300.0,129.0,900.0
135,Pending,Credit Card,18-04-2022,104,Male,20.0,Clothing,Sweater,east,2.0,25.0,13.0,50.0
1135,Failed,Bank Transfer,14-01-2022,124,Male,20.0,Clothing,Jacket,east,2.0,25.0,12.5,50.0
2,Success,PayPal,24-06-2022,104,Female,26.0,Clothing,Shirt,north,2.0,500.0,135.0,1000.0
158,Pending,Credit Card,21-01-2022,141,Female,44.0,Electronics,Speaker,north,2.0,300.0,132.0,600.0
185,Failed,Bank Transfer,27-06-2022,57,Male,24.0,Clothing,Sweater,north,1.0,25.0,7.0,25.0
433,Success,PayPal,29-07-2022,144,Male,29.0,Beauty,Lip Balm,east,4.0,50.0,20.0,200.0
1002,Pending,Credit Card,02-03-2022,69,Female,26.0,Clothing,Jacket,east,2.0,500.0,270.0,1000.0
1158,Failed,Bank Transfer,24-02-2022,77,Female,44.0,Electronics,Speaker,South,2.0,300.0,138.0,600.0
1185,Success,PayPal,04-10-2022,153,Male,24.0,Clothing,Shirt,west,1.0,25.0,10.25,25.0
1433,Pending,Credit Card,16-01-2022,113,Male,29.0,Beauty,Face Wash,north,4.0,50.0,15.5,200.0
152,Failed,Bank Transfer,16-06-2022,120,Male,43.0,Electronics,Fan,west,4.0,500.0,210.0,2000.0
753,Success,PayPal,06-07-2022,70,Female,32.0,Clothing,Pant,east,1.0,30.0,15.9,30.0
763,Pending,Credit Card,23-04-2022,58,Male,34.0,Clothing,Sweater,north,2.0,25.0,11.5,50.0
932,Failed,Bank Transfer,08-10-2022,120,Female,45.0,Beauty,Lip Balm,east,4.0,25.0,7.75,100.0
1152,Success,PayPal,26-12-2022,87,Male,43.0,Electronics,Speaker,east,4.0,500.0,170.0,2000.0
1753,Pending,Credit Card,17-07-2022,28,Female,32.0,Clothing,Pant,east,1.0,30.0,10.5,30.0
1763,Failed,Bank Transfer,30-06-2022,93,Male,34.0,Clothing,Sweater,west,2.0,25.0,13.5,50.0
1932,Success,PayPal,08-11-2022,96,Female,45.0,Beauty,Moisturizer,South,4.0,25.0,6.25,100.0
399,Pending,Credit Card,07-12-2022,136,Female,64.0,Beauty,Moisturizer,north,2.0,30.0,12.9,60.0
500,Failed,Bank Transfer,14-10-2022,120,Female,60.0,Beauty,Face Serum,north,4.0,25.0,11.5,100.0
514,Success,PayPal,04-11-2022,139,Female,18.0,Electronics,Speaker,east,1.0,300.0,96.0,300.0
1399,Pending,Credit Card,28-01-2022,15,Female,64.0,Beauty,Moisturizer,east,2.0,30.0,16.2,60.0
1500,Failed,Bank Transfer,20-04-2022,53,Female,60.0,Beauty,Face Wash,east,4.0,25.0,8.5,100.0
1514,Success,PayPal,12-07-2022,59,Female,18.0,Electronics,Speaker,north,1.0,300.0,75.0,300.0
947,Pending,Credit Card,31-07-2022,4,Male,50.0,Beauty,Moisturizer,west,1.0,300.0,129.0,300.0
1947,Failed,Bank Transfer,05-03-2022,134,Male,50.0,Beauty,Face Serum,north,1.0,300.0,75.0,300.0
220,Success,PayPal,07-05-2022,138,Male,64.0,Beauty,Moisturizer,South,1.0,500.0,140.0,500.0
339,Pending,Credit Card,18-08-2022,33,Female,22.0,Electronics,Fan,South,2.0,25.0,10.25,50.0
785,Failed,Bank Transfer,19-10-2022,88,Female,31.0,Beauty,Face Wash,west,4.0,50.0,13.0,200.0
885,Success,PayPal,17-09-2022,121,Female,52.0,Clothing,Sweater,east,4.0,30.0,14.4,120.0
888,Pending,Credit Card,01-12-2022,63,Female,52.0,Electronics,Headphone,west,4.0,25.0,12.75,100.0
1220,Failed,Bank Transfer,29-06-2022,47,Male,64.0,Beauty,Moisturizer,north,1.0,500.0,240.0,500.0
1339,Success,PayPal,10-11-2022,132,Female,22.0,Electronics,Light,north,2.0,25.0,7.5,50.0
1785,Pending,Credit Card,20-02-2022,144,Female,31.0,Beauty,Face Serum,South,4.0,50.0,17.0,200.0
1885,Failed,Bank Transfer,09-11-2022,148,Female,52.0,Clothing,Sweater,South,4.0,30.0,10.8,120.0
1888,Success,PayPal,14-06-2022,49,Female,52.0,Electronics,Headphone,north,4.0,25.0,12.5,100.0
621,Pending,Credit Card,13-04-2022,138,Female,40.0,Beauty,Face Wash,east,2.0,500.0,275.0,1000.0
1621,Failed,Bank Transfer,22-09-2022,2,Female,40.0,Beauty,Face Serum,east,2.0,500.0,160.0,1000.0
52,Success,PayPal,19-09-2022,55,Female,36.0,Beauty,Moisturizer,east,1.0,300.0,111.0,300.0
536,Pending,Credit Card,20-08-2022,17,Female,55.0,Beauty,Face Serum,north,4.0,30.0,8.7,120.0
1052,Failed,Bank Transfer,12-02-2022,94,Female,36.0,Beauty,Lip Balm,South,1.0,300.0,120.0,300.0
1536,Success,PayPal,11-05-2022,14,Female,55.0,Beauty,Moisturizer,west,4.0,30.0,13.5,120.0
197,Pending,Credit Card,03-04-2022,14,Female,42.0,Clothing,Sweater,South,4.0,50.0,25.5,200.0
750,Failed,Bank Transfer,13-11-2022,69,Female,35.0,Clothing,Shirt,north,3.0,25.0,8.75,75.0
910,Success,PayPal,21-08-2022,138,Female,20.0,Beauty,Face Serum,north,3.0,50.0,22.5,150.0
917,Pending,Credit Card,15-02-2022,120,Female,57.0,Electronics,Speaker,west,4.0,50.0,16.5,200.0
1197,Failed,Bank Transfer,13-08-2022,77,Female,42.0,Clothing,Shirt,east,4.0,50.0,19.0,200.0
1750,Success,PayPal,20-01-2022,138,Female,35.0,Clothing,Sweater,west,3.0,25.0,7.25,75.0
1910,Pending,Credit Card,09-10-2022,141,Female,20.0,Beauty,Face Serum,South,3.0,50.0,18.0,150.0
1917,Failed,Bank Transfer,02-05-2022,52,Female,57.0,Electronics,Speaker,west,4.0,50.0,24.0,200.0
198,Success,PayPal,21-05-2022,30,Female,54.0,Beauty,Lip Balm,west,3.0,300.0,114.0,900.0
444,Pending,Credit Card,06-10-2022,51,Female,61.0,Clothing,Jacket,South,3.0,30.0,15.9,90.0
547,Failed,Bank Transfer,14-11-2022,3,Male,63.0,Clothing,Pant,South,4.0,500.0,250.0,2000.0
705,Success,PayPal,30-09-2022,37,Male,60.0,Electronics,Light,west,2.0,25.0,6.25,50.0
1198,Pending,Credit Card,07-08-2022,147,Female,54.0,Beauty,Lip Balm,north,3.0,300.0,159.0,900.0
1444,Failed,Bank Transfer,29-04-2022,135,Female,61.0,Clothing,Shirt,west,3.0,30.0,14.1,90.0
1547,Success,PayPal,11-08-2022,142,Male,63.0,Clothing,Shirt,west,4.0,500.0,235.0,2000.0
1705,Pending,Credit Card,14-08-2022,94,Male,60.0,Electronics,Headphone,South,2.0,25.0,8.75,50.0
423,Failed,Bank Transfer,18-07-2022,41,Female,27.0,Clothing,Shirt,west,1.0,25.0,11.75,25.0
1423,Success,PayPal,15-06-2022,131,Female,27.0,Clothing,Jacket,north,1.0,25.0,11.0,25.0
248,Pending,Credit Card,02-07-2022,5,Male,26.0,Clothing,Sweater,north,3.0,300.0,126.0,900.0
360,Failed,Bank Transfer,09-09-2022,26,Male,42.0,Clothing,Pant,South,4.0,25.0,10.5,100.0
377,Success,PayPal,13-09-2022,141,Female,46.0,Clothing,Jacket,north,4.0,50.0,18.0,200.0
1248,Pending,Credit Card,08-09-2022,68,Male,26.0,Clothing,Jacket,South,3.0,300.0,111.0,900.0
1360,Failed,Bank Transfer,18-06-2022,93,Male,42.0,Clothing,Sweater,north,4.0,25.0,6.25,100.0
1377,Success,PayPal,21-03-2022,71,Female,46.0,Clothing,Pant,west,4.0,50.0,14.0,200.0
397,Pending,Credit Card,26-10-2023,59,Female,30.0,Beauty,Face Wash,east,1.0,25.0,10.5,25.0
623,Failed,Bank Transfer,15-11-2023,39,Male,34.0,Clothing,Sweater,west,3.0,50.0,26.0,150.0
1397,Success,PayPal,01-01-2023,6,Female,30.0,Beauty,Face Serum,east,1.0,25.0,11.75,25.0
1623,Pending,Credit Card,05-03-2023,76,Male,34.0,Clothing,Sweater,South,3.0,50.0,22.0,150.0
717,Failed,Bank Transfer,30-11-2023,8,Male,57.0,Clothing,Sweater,South,1.0,500.0,190.0,500.0
1717,Success,PayPal,12-01-2023,21,Male,57.0,Clothing,Shirt,north,1.0,500.0,175.0,500.0
130,Pending,Credit Card,19-06-2023,114,Female,57.0,Clothing,Sweater,west,1.0,500.0,125.0,500.0
658,Failed,Bank Transfer,30-10-2023,93,Male,59.0,Clothing,Jacket,South,1.0,25.0,6.5,25.0
1130,Success,PayPal,20-02-2023,28,Female,57.0,Clothing,Sweater,north,1.0,500.0,180.0,500.0
1658,Pending,Credit Card,10-04-2023,148,Male,59.0,Clothing,Sweater,east,1.0,25.0,12.25,25.0
7,Failed,Bank Transfer,06-07-2023,38,Male,46.0,Clothing,Jacket,north,2.0,25.0,13.25,50.0
119,Success,PayPal,01-09-2023,127,Female,60.0,Clothing,Shirt,South,3.0,50.0,27.5,150.0
278,Pending,Credit Card,22-12-2023,71,Female,37.0,Clothing,Shirt,west,4.0,25.0,13.5,100.0
1007,Failed,Bank Transfer,09-06-2023,15,Male,46.0,Clothing,Jacket,east,2.0,25.0,11.5,50.0
1119,Success,PayPal,19-11-2023,1,Female,60.0,Clothing,Pant,west,3.0,50.0,25.5,150.0
1278,Pending,Credit Card,19-07-2023,28,Female,37.0,Clothing,Sweater,South,4.0,25.0,6.75,100.0
117,Failed,Bank Transfer,04-08-2023,8,Male,19.0,Electronics,Light,north,2.0,500.0,230.0,1000.0
1117,Success,PayPal,11-09-2023,144,Male,19.0,Electronics,Fan,east,2.0,500.0,210.0,1000.0
442,Pending,Credit Card,30-06-2023,24,Female,60.0,Clothing,Jacket,South,4.0,25.0,13.25,100.0
590,Failed,Bank Transfer,04-05-2023,151,Male,36.0,Clothing,Jacket,north,3.0,300.0,135.0,900.0
607,Success,PayPal,05-05-2023,109,Male,54.0,Clothing,Jacket,north,3.0,25.0,13.25,75.0
1442,Pending,Credit Card,16-02-2023,96,Female,60.0,Clothing,Sweater,north,4.0,25.0,11.25,100.0
1590,Failed,Bank Transfer,10-08-2023,142,Male,36.0,Clothing,Sweater,east,3.0,300.0,147.0,900.0
1607,Success,PayPal,16-01-2023,53,Male,54.0,Clothing,Jacket,South,3.0,25.0,7.75,75.0
436,Pending,Credit Card,22-10-2023,21,Female,57.0,Clothing,Sweater,west,4.0,30.0,13.5,120.0
942,Failed,Bank Transfer,01-12-2023,35,Male,51.0,Clothing,Sweater,South,3.0,500.0,160.0,1500.0
1436,Success,PayPal,20-01-2023,1,Female,57.0,Clothing,Jacket,South,4.0,30.0,9.9,120.0
1942,Pending,Credit Card,16-09-2023,112,Male,51.0,Clothing,Pant,South,3.0,500.0,265.0,1500.0
659,Failed,Bank Transfer,09-06-2023,75,Female,39.0,Electronics,Fan,west,1.0,30.0,8.1,30.0
941,Success,PayPal,28-04-2023,39,Female,57.0,Clothing,Jacket,South,2.0,25.0,6.5,50.0
1659,Pending,Credit Card,27-07-2023,22,Female,39.0,Electronics,Fan,west,1.0,30.0,9.0,30.0
1941,Failed,Bank Transfer,06-01-2023,48,Female,57.0,Clothing,Pant,South,2.0,25.0,12.0,50.0
136,Success,PayPal,26-12-2023,25,Male,44.0,Electronics,Headphone,South,2.0,300.0,141.0,600.0
175,Pending,Credit Card,25-01-2023,23,Female,31.0,Electronics,Light,west,4.0,25.0,12.5,100.0
663,Failed,Bank Transfer,16-08-2023,133,Male,23.0,Clothing,Shirt,west,4.0,300.0,87.0,1200.0
748,Success,PayPal,01-03-2023,132,Male,25.0,Clothing,Jacket,South,3.0,50.0,24.0,150.0
806,Pending,Credit Card,22-01-2023,14,Female,35.0,Beauty,Lip Balm,South,3.0,300.0,165.0,900.0
1136,Failed,Bank Transfer,02-07-2023,93,Male,44.0,Electronics,Headphone,north,2.0,300.0,81.0,600.0
1175,Success,PayPal,02-06-2023,103,Female,31.0,Electronics,Fan,east,4.0,25.0,11.5,100.0
1663,Pending,Credit Card,07-12-2023,33,Male,23.0,Clothing,Pant,north,4.0,300.0,81.0,1200.0
1748,Failed,Bank Transfer,02-03-2023,119,Male,25.0,Clothing,Pant,west,3.0,50.0,15.5,150.0
1806,Success,PayPal,14-06-2023,61,Female,35.0,Beauty,Lip Balm,South,3.0,300.0,102.0,900.0
38,Pending,Credit Card,25-02-2023,147,Male,38.0,Beauty,Moisturizer,west,4.0,50.0,26.0,200.0
313,Failed,Bank Transfer,16-12-2023,11,Female,55.0,Beauty,Face Wash,South,3.0,500.0,140.0,1500.0
402,Success,PayPal,12-07-2023,63,Female,41.0,Clothing,Sweater,west,2.0,300.0,135.0,600.0
459,Pending,Credit Card,23-05-2023,122,Male,28.0,Clothing,Shirt,east,4.0,300.0,75.0,1200.0
1038,Failed,Bank Transfer,30-12-2023,11,Male,38.0,Beauty,Face Wash,east,4.0,50.0,20.5,200.0
1313,Success,PayPal,04-06-2023,10,Female,55.0,Beauty,Face Wash,South,3.0,500.0,170.0,1500.0
1402,Success,PayPal,24-06-2023,110,Female,41.0,Clothing,Jacket,east,2.0,300.0,156.0,600.0
1459,Pending,Credit Card,10-11-2023,13,Male,28.0,Clothing,Sweater,South,4.0,300.0,144.0,1200.0
161,Failed,Bank Transfer,01-07-2023,104,Male,64.0,Beauty,Face Wash,east,2.0,500.0,195.0,1000.0
328,Success,PayPal,29-10-2023,9,Male,39.0,Beauty,Face Serum,east,2.0,50.0,27.0,100.0
383,Pending,Credit Card,24-03-2023,64,Female,46.0,Beauty,Lip Balm,west,3.0,30.0,7.8,90.0
973,Failed,Bank Transfer,03-09-2023,51,Male,60.0,Clothing,Sweater,South,1.0,50.0,13.0,50.0
978,Success,PayPal,27-07-2023,16,Female,53.0,Clothing,Pant,east,3.0,50.0,19.0,150.0
1161,Pending,Credit Card,29-06-2023,30,Male,64.0,Beauty,Face Serum,west,2.0,500.0,160.0,1000.0
1328,Failed,Bank Transfer,10-12-2023,60,Male,39.0,Beauty,Face Serum,South,2.0,50.0,24.5,100.0
1383,Success,PayPal,06-09-2023,68,Female,46.0,Beauty,Lip Balm,South,3.0,30.0,14.1,90.0
1973,Pending,Credit Card,19-08-2023,22,Male,60.0,Clothing,Shirt,west,1.0,50.0,21.5,50.0
1978,Failed,Bank Transfer,31-08-2023,41,Female,53.0,Clothing,Jacket,east,3.0,50.0,15.5,150.0
33,Success,PayPal,24-12-2023,33,Female,50.0,Electronics,Headphone,west,2.0,50.0,21.0,100.0
138,Pending,Credit Card,27-04-2023,127,Male,49.0,Clothing,Pant,west,4.0,50.0,26.5,200.0
471,Failed,Bank Transfer,08-03-2023,136,Male,32.0,Clothing,Shirt,west,3.0,50.0,13.0,150.0
636,Success,PayPal,09-05-2023,60,Female,21.0,Beauty,Lip Balm,South,3.0,500.0,230.0,1500.0
1033,Pending,Credit Card,12-04-2023,32,Female,50.0,Electronics,Fan,east,2.0,50.0,19.0,100.0
1138,Failed,Bank Transfer,16-10-2023,27,Male,49.0,Clothing,Sweater,west,4.0,50.0,14.5,200.0
1471,Success,PayPal,25-06-2023,30,Male,32.0,Clothing,Pant,west,3.0,50.0,13.0,150.0
1636,Pending,Credit Card,22-07-2023,50,Female,21.0,Beauty,Lip Balm,east,3.0,500.0,150.0,1500.0
177,Failed,Bank Transfer,24-03-2023,30,Male,45.0,Beauty,Moisturizer,west,2.0,50.0,26.5,100.0
426,Success,PayPal,13-12-2023,137,Male,23.0,Electronics,Speaker,east,3.0,50.0,12.5,150.0
1177,Pending,Credit Card,20-02-2023,89,Male,45.0,Beauty,Face Wash,South,2.0,50.0,15.0,100.0
1426,Failed,Bank Transfer,12-12-2023,114,Male,23.0,Electronics,Headphone,north,3.0,50.0,25.0,150.0
76,Success,PayPal,09-09-2023,70,Female,22.0,Electronics,Fan,north,2.0,50.0,14.5,100.0
91,Pending,Credit Card,14-04-2023,152,Female,55.0,Electronics,Fan,north,1.0,500.0,235.0,500.0
461,Failed,Bank Transfer,18-07-2023,21,Female,18.0,Beauty,Moisturizer,west,2.0,500.0,265.0,1000.0
764,Success,PayPal,07-11-2023,47,Female,40.0,Clothing,Jacket,east,1.0,25.0,11.25,25.0
1076,Pending,Credit Card,14-07-2023,99,Female,22.0,Electronics,Fan,west,2.0,50.0,15.0,100.0
1091,Failed,Bank Transfer,15-07-2023,139,Female,55.0,Electronics,Fan,north,1.0,500.0,235.0,500.0
1461,Success,PayPal,01-05-2023,63,Female,18.0,Beauty,Face Serum,north,2.0,500.0,180.0,1000.0
1764,Pending,Credit Card,02-11-2023,13,Female,40.0,Clothing,Shirt,east,1.0,25.0,11.75,25.0
202,Failed,Bank Transfer,25-01-2023,61,Female,34.0,Clothing,Shirt,west,4.0,300.0,120.0,1200.0
301,Success,PayPal,30-07-2023,104,Male,30.0,Clothing,Shirt,west,4.0,30.0,9.6,120.0
703,Pending,Credit Card,31-07-2023,140,Male,34.0,Electronics,Speaker,west,2.0,50.0,18.5,100.0
1202,Failed,Bank Transfer,13-11-2023,89,Female,34.0,Clothing,Pant,east,4.0,300.0,144.0,1200.0
1301,Success,PayPal,24-09-2023,70,Male,30.0,Clothing,Jacket,South,4.0,30.0,10.5,120.0
1703,Pending,Credit Card,10-06-2023,2,Male,34.0,Electronics,Headphone,west,2.0,50.0,17.0,100.0
294,Failed,Bank Transfer,09-10-2023,89,Female,23.0,Clothing,Pant,South,3.0,30.0,15.3,90.0
760,Success,PayPal,26-06-2023,14,Male,27.0,Beauty,Moisturizer,west,1.0,500.0,125.0,500.0
1294,Pending,Credit Card,24-01-2023,8,Female,23.0,Clothing,Shirt,east,3.0,30.0,10.5,90.0
1760,Failed,Bank Transfer,23-08-2023,44,Male,27.0,Beauty,Moisturizer,South,1.0,500.0,230.0,500.0
575,Success,PayPal,12-12-2023,14,Male,60.0,Clothing,Sweater,South,2.0,50.0,23.0,100.0
1575,Pending,Credit Card,28-07-2023,26,Male,60.0,Clothing,Shirt,north,2.0,50.0,22.5,100.0
88,Failed,Bank Transfer,16-02-2023,122,Male,56.0,Clothing,Sweater,north,1.0,500.0,185.0,500.0
1088,Success,PayPal,14-09-2023,6,Male,56.0,Clothing,Shirt,north,1.0,500.0,155.0,500.0
975,Pending,Credit Card,09-01-2023,145,Female,56.0,Clothing,Sweater,north,4.0,50.0,19.5,200.0
1975,Failed,Bank Transfer,21-08-2023,63,Female,56.0,Clothing,Jacket,South,4.0,50.0,25.5,200.0
553,Success,PayPal,20-03-2023,106,Male,24.0,Clothing,Shirt,west,4.0,300.0,81.0,1200.0
1553,Pending,Credit Card,29-01-2023,42,Male,24.0,Clothing,Sweater,South,4.0,300.0,99.0,1200.0
462,Failed,Bank Transfer,26-08-2023,71,Male,63.0,Electronics,Fan,South,4.0,300.0,132.0,1200.0
614,Success,PayPal,13-02-2023,61,Female,39.0,Beauty,Lip Balm,east,4.0,300.0,120.0,1200.0
808,Pending,Credit Card,22-11-2023,30,Male,33.0,Beauty,Face Wash,east,4.0,500.0,195.0,2000.0
1462,Failed,Bank Transfer,13-11-2023,124,Male,63.0,Electronics,Fan,east,4.0,300.0,114.0,1200.0
1614,Success,PayPal,23-08-2023,135,Female,39.0,Beauty,Moisturizer,north,4.0,300.0,105.0,1200.0
1808,Pending,Credit Card,12-02-2023,109,Male,33.0,Beauty,Face Serum,west,4.0,500.0,210.0,2000.0
166,Failed,Bank Transfer,28-01-2023,32,Male,34.0,Clothing,Sweater,west,4.0,500.0,225.0,2000.0
465,Success,PayPal,22-02-2023,40,Female,43.0,Electronics,Light,east,3.0,50.0,15.5,150.0
502,Pending,Credit Card,22-07-2023,31,Male,43.0,Electronics,Speaker,north,3.0,50.0,22.5,150.0
905,Failed,Bank Transfer,01-10-2023,96,Male,58.0,Beauty,Lip Balm,west,1.0,300.0,111.0,300.0
1166,Success,PayPal,19-07-2023,65,Male,34.0,Clothing,Pant,east,4.0,500.0,245.0,2000.0
1465,Pending,Credit Card,17-04-2023,131,Female,43.0,Electronics,Light,west,3.0,50.0,26.0,150.0
1502,Failed,Bank Transfer,08-04-2023,152,Male,43.0,Electronics,Headphone,north,3.0,50.0,18.0,150.0
1905,Success,PayPal,29-08-2023,26,Male,58.0,Beauty,Face Serum,east,1.0,300.0,102.0,300.0
280,Pending,Credit Card,17-11-2023,76,Female,37.0,Clothing,Jacket,east,3.0,500.0,240.0,1500.0
719,Failed,Bank Transfer,02-07-2023,37,Female,42.0,Clothing,Jacket,South,2.0,30.0,12.0,60.0
834,Success,PayPal,26-11-2023,13,Female,56.0,Beauty,Face Wash,west,2.0,30.0,14.7,60.0
1280,Pending,Credit Card,24-08-2023,116,Female,37.0,Clothing,Pant,South,3.0,500.0,255.0,1500.0
1719,Failed,Bank Transfer,28-12-2023,4,Female,42.0,Clothing,Shirt,east,2.0,30.0,10.8,60.0
1834,Success,PayPal,14-04-2023,102,Female,56.0,Beauty,Face Serum,east,2.0,30.0,12.9,60.0
